,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
19137,-4.0,-13.0,4.0,1.0,3.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6728971962616822,0.20934579439252335,0.11775700934579439,0.6706842923794712,0.20412130637636083,0.12519440124416797,0.0
19138,6.0,-6.0,6.0,3.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.36258755665430564,0.2946023897816234,0.34281005356407085,0.36874677668901495,0.2893243940175348,0.3419288292934502,0.0
19139,0.0,6.0,3.0,5.0,0.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.28571428571428575,0.28571428571428575,0.4285714285714286,0.2844638949671772,0.2888402625820569,0.42669584245076586,0.0
19140,18.0,2.0,9.0,5.0,2.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.7255936675461742,0.18865435356200533,0.0857519788918206,0.7007855177638662,0.19769528290601698,0.10151919933011684,2.0
19141,5.0,-6.0,4.0,2.0,2.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.4586948321388156,0.2938513768389287,0.24745379102225576,0.0
19142,-2.0,-7.0,2.0,2.0,1.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.47134935304990755,0.27726432532347506,0.2513863216266174,2.0
19143,19.0,-2.0,9.0,4.0,3.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.8688677984226707,0.09470659002807112,0.03642561154925812,0.8588371617476654,0.08915547679094812,0.05200736146138641,2.0
19144,-2.0,-3.0,3.0,2.0,1.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6264014466546112,0.21699819168173598,0.1566003616636528,0.6261180679785332,0.22361359570661898,0.15026833631484798,0.0
19145,-20.0,12.0,2.0,7.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.08595988538681948,0.15759312320916904,0.7564469914040115,0.09375,0.15625,0.75,0.0
19146,-2.0,-5.0,2.0,3.0,0.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.600404620505123,0.2356588135482608,0.1639365659466162,0.5813953488372092,0.2616279069767442,0.15697674418604649,2.0
19147,-14.0,-2.0,1.0,2.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.43785365853658537,0.28526829268292686,0.27687804878048783,0.4359404280501035,0.2883913600946839,0.27566821185521256,2.0
19148,5.0,-1.0,6.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.45925577013659924,0.2896844088553933,0.25105982100800756,0.4586948321388156,0.2938513768389287,0.24745379102225576,1.0
19149,6.0,15.0,5.0,9.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.2513863216266174,0.27726432532347506,0.47134935304990755,1.0
19150,-2.0,4.0,4.0,4.0,0.0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.6263219741480611,0.22914218566392483,0.1445358401880141,0.6039031212256055,0.24632890471044436,0.14976797406395018,2.0
19151,-4.0,0.0,3.0,3.0,2.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.41025641025641024,0.2948717948717948,0.2948717948717948,0.41746111389864526,0.28901154039136984,0.29352734570998495,2.0
19152,-7.0,19.0,2.0,9.0,0.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.08595988538681948,0.15759312320916904,0.7564469914040115,0.08152444076222037,0.15625517812758905,0.7622203811101905,0.0
19153,-5.0,-3.0,3.0,3.0,0.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.39593908629441626,0.2899492385786802,0.3141116751269035,0.39897698209718674,0.28849104859335045,0.3125319693094629,0.0
19154,-3.0,-24.0,2.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.4942630185348632,0.26972639011473964,0.23601059135039718,0.4931894569255263,0.2770564302140457,0.22975411286042813,0.0
19155,12.0,1.0,7.0,2.0,2.0,0.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.8267477203647416,0.11781155015197567,0.05544072948328267,0.8093212144652873,0.12113711081028815,0.06954167472442467,2.0
19156,-8.0,-6.0,3.0,2.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4569015166058744,0.2754847379535419,0.26761374544058353,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.0
19157,-3.0,-2.0,4.0,2.0,2.0,0.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.6106870229007634,0.233587786259542,0.15572519083969466,0.6069382763725301,0.2294522752140053,0.16360944841346464,1.0
19158,-1.0,-2.0,3.0,4.0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.34090909090909083,0.28409090909090906,0.37499999999999994,0.3299649412249948,0.293875025778511,0.3761600329964941,2.0
19159,14.0,6.0,8.0,6.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.765685019206146,0.16245838668373877,0.07185659411011523,0.7458233890214797,0.17899761336515513,0.07517899761336516,2.0
19160,2.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.26829268292682923,0.2845528455284553,0.4471544715447154,0.25994236311239194,0.28357348703170027,0.4564841498559078,0.0
19161,-2.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.3619302949061662,0.28954423592493295,0.34852546916890076,0.3829220845704924,0.2759291491757961,0.3411487662537115,0.0
19162,21.0,-2.0,9.0,4.0,3.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.8337420304070623,0.1108386463952918,0.0554193231976459,0.8207843786198908,0.120734734403442,0.05848088697666722,2.0
19163,-1.0,-10.0,4.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.562008242787561,0.2502810041213938,0.18771075309104535,0.5539358600583091,0.24781341107871718,0.19825072886297374,2.0
19164,-17.0,-7.0,2.0,3.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.3905325443786982,0.2840236686390532,0.32544378698224846,0.3835842441740565,0.303155289750464,0.3132604660754795,0.0
19165,-3.0,-5.0,2.0,2.0,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.5611722264285397,0.26032156059323924,0.17850621297822117,0.562008242787561,0.2502810041213938,0.18771075309104535,2.0
19166,-4.0,14.0,3.0,7.0,0.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.09909217877094971,0.17115921787709498,0.7297486033519552,0.09878479027832222,0.15640925127401017,0.7448059584476675,0.0
19167,-3.0,-6.0,1.0,3.0,1.0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.4811372334609076,0.2843083652268999,0.23455440131219243,0.0
19168,0.0,19.0,4.0,8.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.1348314606741573,0.23595505617977527,0.6292134831460674,0.12999999999999998,0.24166666666666667,0.6283333333333332,0.0
19169,-2.0,-1.0,5.0,3.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5141647343482205,0.27674160701683637,0.209093658634943,0.5072616073735894,0.2760099922473943,0.21672840037901628,2.0
19170,6.0,-8.0,5.0,2.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6464158082825311,0.22861046878284635,0.12497372293462265,1.0
19171,1.0,24.0,5.0,9.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.18812989921612544,0.22396416573348263,0.5879059350503919,0.1710966987400989,0.22951996172452294,0.5993833395353783,2.0
19172,-5.0,4.0,4.0,5.0,0.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.33539731682146534,0.2889576883384932,0.3756449948400412,0.3299649412249948,0.293875025778511,0.3761600329964941,0.0
19173,-16.0,-19.0,1.0,2.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4811372334609076,0.2843083652268999,0.23455440131219243,1.0
19174,-5.0,-1.0,3.0,3.0,1.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.42669584245076586,0.2888402625820569,0.2844638949671772,0.0
19175,-5.0,-9.0,2.0,3.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4945015963107485,0.27633912735012417,0.2291592763391274,2.0
19176,19.0,-4.0,8.0,1.0,3.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0.8337420304070623,0.1108386463952918,0.0554193231976459,0.8293101916298907,0.11714006456772205,0.05354974380238722,2.0
19177,-1.0,-4.0,4.0,4.0,3.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.6728971962616822,0.20934579439252335,0.11775700934579439,0.6471494607087827,0.22342064714946067,0.12942989214175654,2.0
19178,19.0,0.0,8.0,4.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.7077140835102618,0.1981599433828733,0.09412597310686482,0.6880733944954128,0.20795107033639143,0.10397553516819572,2.0
19179,-2.0,-1.0,3.0,4.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.40822528363047,0.3028768233387358,0.28889789303079416,0.41002004008016035,0.30420841683366734,0.28577154308617236,2.0
19180,-8.0,2.0,2.0,6.0,2.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.4822695035460994,0.2765957446808511,0.2411347517730497,2.0
19181,19.0,6.0,8.0,5.0,2.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.7203782681253477,0.17837938067865752,0.10124235119599483,2.0
19182,7.0,3.0,6.0,6.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.48143053645116923,0.2682255845942228,0.25034387895460797,0.4701492537313433,0.2611940298507463,0.26865671641791045,1.0
19183,-14.0,-6.0,2.0,4.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.4811372334609076,0.2843083652268999,0.23455440131219243,0.0
19184,0.0,-16.0,4.0,1.0,0.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5420741468672235,0.26049674280008245,0.19742911033269403,0.5668257756563246,0.2461217183770883,0.18705250596658712,2.0
19185,-11.0,-7.0,3.0,2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.3483876309144347,0.2939520635840543,0.35766030550151096,0.3595658073270013,0.28765264586160105,0.35278154681139756,1.0
19186,-6.0,-3.0,1.0,3.0,0.0,2.0,5.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.39593908629441626,0.2899492385786802,0.3141116751269035,0.41002004008016035,0.28577154308617236,0.30420841683366734,2.0
19187,-8.0,20.0,3.0,8.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.08540656973613354,0.14453419493807215,0.7700592353257942,0.07790549169859515,0.1558109833971903,0.7662835249042146,1.0
19188,21.0,-1.0,8.0,4.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.820304960432349,0.12468635398571704,0.05500868558193399,0.8167699364287438,0.12955661060593865,0.05367345296531745,2.0
19189,-1.0,-9.0,4.0,2.0,0.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.41025641025641024,0.2948717948717948,0.2948717948717948,0.3835842441740565,0.303155289750464,0.3132604660754795,0.0
19190,-1.0,17.0,5.0,8.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.13380281690140844,0.19718309859154928,0.6690140845070423,0.12958831879943214,0.20878118028797402,0.6616305009125938,0.0
19191,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.5143906919779547,0.2614819350887937,0.2241273729332517,0.0
19192,2.0,-12.0,5.0,2.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6485017704889973,0.2171657199097104,0.13433250960129228,2.0
19193,-3.0,4.0,5.0,5.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.3905325443786982,0.2840236686390532,0.32544378698224846,0.38430891817345997,0.2853202574318112,0.33037082439472876,0.0
19194,-19.0,-9.0,1.0,3.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5417770286539851,0.24993980255237178,0.20828316879364314,0.5357489485603365,0.2604335166612747,0.2038175347783889,0.0
19195,-6.0,-3.0,2.0,2.0,0.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.5240103828682673,0.2774172615184945,0.19857235561323813,0.5362776025236593,0.27602523659305994,0.18769716088328076,2.0
19196,-4.0,-7.0,3.0,3.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5223880597014926,0.26865671641791045,0.208955223880597,0.5223880597014926,0.26865671641791045,0.208955223880597,1.0
19197,-4.0,19.0,3.0,7.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.17012054720303402,0.23391575240417176,0.5959637003927942,0.17115946735953233,0.22150048717115947,0.6073400454693082,0.0
19198,-6.0,-3.0,2.0,3.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.6515264333581534,0.22338049143708116,0.12509307520476545,0.6471494607087827,0.22342064714946067,0.12942989214175654,2.0
19199,-8.0,21.0,3.0,8.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.15661748183656654,0.22919631488278033,0.6141862032806532,0.13402061855670103,0.2405498281786942,0.6254295532646048,0.0
19200,18.0,-3.0,8.0,3.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.8784053564298657,0.08544488467090512,0.03614975889922909,0.8604903022546028,0.09872993994289653,0.04077975780250074,2.0
19201,5.0,-6.0,6.0,4.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.6133566993028307,0.22343708331745973,0.16320621737970972,0.6069382763725301,0.2294522752140053,0.16360944841346464,2.0
19202,-10.0,4.0,2.0,4.0,0.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.28526829268292686,0.27687804878048783,0.43785365853658537,0.2676137454405836,0.27548473795354195,0.4569015166058745,0.0
19203,9.0,5.0,6.0,6.0,2.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.43785365853658537,0.27687804878048783,0.28526829268292686,0.42669584245076586,0.2888402625820569,0.2844638949671772,2.0
19204,-8.0,-7.0,4.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.39215686274509803,0.29411764705882354,0.3137254901960784,0.40822528363047,0.28889789303079416,0.3028768233387358,2.0
19205,-5.0,-21.0,2.0,0.0,0.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.39593908629441626,0.2899492385786802,0.3141116751269035,0.3986078411301055,0.2838570989865903,0.3175350598833043,1.0
19206,-6.0,-2.0,3.0,3.0,2.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.39215686274509803,0.29411764705882354,0.3137254901960784,0.40822528363047,0.3028768233387358,0.28889789303079416,2.0
19207,21.0,-3.0,8.0,3.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.8513513513513513,0.10405405405405405,0.0445945945945946,0.8593282759923195,0.09606849444426957,0.044603229563410875,2.0
19208,-4.0,-8.0,3.0,3.0,0.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.3774574049803408,0.2948885976408912,0.327653997378768,0.3756449948400413,0.28895768833849333,0.33539731682146545,2.0
19209,21.0,19.0,8.0,8.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.303508080409933,0.26882144264879776,0.4276704769412692,0.2944881889763779,0.27716535433070866,0.4283464566929133,1.0
19210,-8.0,7.0,2.0,6.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.28526829268292686,0.27687804878048783,0.43785365853658537,0.2671232876712329,0.28767123287671237,0.4452054794520548,1.0
19211,-11.0,-12.0,3.0,2.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.48143053645116923,0.2682255845942228,0.25034387895460797,0.0
19212,4.0,11.0,4.0,7.0,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.4942630185348632,0.26972639011473964,0.23601059135039718,0.5088777796931563,0.26150663678676095,0.2296155835200828,2.0
19213,3.0,-3.0,6.0,5.0,3.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.6676557863501484,0.20771513353115725,0.12462908011869436,0.6703507928880346,0.20855358000961072,0.12109562710235462,2.0
19214,-7.0,-2.0,4.0,2.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0.4689603590127151,0.2842183994016455,0.2468212415856395,0.4689603590127151,0.2842183994016455,0.2468212415856395,2.0
19215,-19.0,-6.0,0.0,3.0,2.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.5223880597014926,0.26865671641791045,0.208955223880597,0.5223880597014926,0.26865671641791045,0.208955223880597,0.0
19216,-2.0,23.0,3.0,8.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.12495729415784079,0.17039631021523746,0.7046463956269218,0.11728931364031278,0.18766290182450046,0.6950477845351868,0.0
19217,-5.0,-4.0,3.0,3.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.3125319693094629,0.28849104859335045,0.39897698209718674,2.0
19218,-5.0,13.0,2.0,7.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.3141116751269035,0.2899492385786802,0.39593908629441626,0.3014616321559074,0.28319123020706455,0.41534713763702796,2.0
19219,3.0,-1.0,3.0,4.0,2.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5223880597014926,0.26865671641791045,0.208955223880597,0.5473543243327416,0.2544457940141393,0.19819988165311905,0.0
19220,-2.0,18.0,5.0,8.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.12495729415784079,0.17039631021523746,0.7046463956269218,0.10124235119599483,0.17837938067865752,0.7203782681253477,0.0
19221,-2.0,-11.0,3.0,2.0,2.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.5815383774327575,0.254619505794883,0.16384211677235952,2.0
19222,-10.0,-17.0,1.0,1.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.5078597339782346,0.26844014510278114,0.22370012091898428,0.5206391478029294,0.2756324900133155,0.20372836218375498,1.0
19223,-3.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.2944881889763779,0.27716535433070866,0.4283464566929133,0.27687804878048783,0.28526829268292686,0.43785365853658537,1.0
19224,8.0,-2.0,4.0,4.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.7274238802868128,0.1787384391561883,0.09383768055699887,0.7007855177638662,0.19769528290601698,0.10151919933011684,2.0
19225,-16.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.26829268292682923,0.2845528455284553,0.4471544715447154,0.2671232876712329,0.28767123287671237,0.4452054794520548,1.0
19226,-11.0,25.0,3.0,9.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.07234631350069183,0.15675034591816564,0.7709033405811425,0.06708407871198568,0.15026833631484793,0.7826475849731663,0.0
19227,-1.0,-6.0,3.0,2.0,2.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.5072616073735894,0.2760099922473943,0.21672840037901628,2.0
19228,-4.0,-3.0,2.0,4.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.46987951807228917,0.28915662650602414,0.24096385542168677,0.4917509313464608,0.2846194784459819,0.22362959020755718,2.0
19229,-19.0,22.0,0.0,8.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.11103938024531956,0.1573057886808694,0.731654831073811,0.08525033829499323,0.17050067658998647,0.7442489851150202,0.0
19230,-1.0,-5.0,5.0,4.0,3.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.4811372334609076,0.2843083652268999,0.23455440131219243,1.0
19231,6.0,-6.0,6.0,2.0,2.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6914119359534208,0.19796215429403205,0.11062590975254732,0.7042253521126761,0.1971830985915493,0.09859154929577466,2.0
19232,10.0,-6.0,5.0,5.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.7073247406475951,0.1881483810122603,0.10452687834014461,0.7042253521126761,0.1971830985915493,0.09859154929577466,2.0
19233,-14.0,8.0,2.0,7.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.3138041733547351,0.2768860353130016,0.40930979133226325,0.3175350598833043,0.2838570989865903,0.3986078411301055,1.0
19234,-9.0,-12.0,1.0,2.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.39415339136147154,0.29315158482509446,0.31269502381343406,0.41558441558441556,0.2922077922077922,0.2922077922077922,2.0
19235,22.0,7.0,8.0,6.0,3.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6914119359534208,0.19796215429403205,0.11062590975254732,0.7042253521126761,0.1971830985915493,0.09859154929577466,1.0
19236,-4.0,19.0,3.0,8.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.06264341441027994,0.13423588802202846,0.8031206975676917,0.06284275094446927,0.14502173294877524,0.7921355161067555,1.0
19237,-7.0,-4.0,3.0,3.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.3483876309144347,0.2939520635840543,0.35766030550151096,0.3469557964970809,0.29274395329441205,0.3603002502085071,1.0
19238,-1.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6106870229007634,0.233587786259542,0.15572519083969466,0.5970774629445346,0.24668726758497875,0.15623526947048655,1.0
19239,-9.0,-19.0,3.0,0.0,1.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.4697535474234503,0.2763256161314414,0.25392083644510827,2.0
19240,-4.0,7.0,4.0,6.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.2686975200156219,0.2938879125170865,0.4374145674672915,0.27566821185521256,0.2883913600946839,0.4359404280501035,0.0
19241,-11.0,9.0,1.0,5.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.23455440131219243,0.2843083652268999,0.4811372334609076,0.24060610423265189,0.2681039447163835,0.4912899510509645,2.0
19242,-7.0,-13.0,5.0,2.0,0.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.39215686274509803,0.29411764705882354,0.3137254901960784,0.39897698209718674,0.28849104859335045,0.3125319693094629,2.0
19243,7.0,-6.0,6.0,2.0,0.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.6292134831460674,0.23595505617977527,0.1348314606741573,0.6328173233027691,0.22843161914343862,0.13875105755379233,2.0
19244,-11.0,17.0,2.0,7.0,1.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.11775700934579439,0.20934579439252335,0.6728971962616822,0.12109562710235462,0.20855358000961072,0.6703507928880346,0.0
19245,6.0,-7.0,5.0,2.0,0.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.6914119359534208,0.19796215429403205,0.11062590975254732,0.6972477064220183,0.19816513761467888,0.10458715596330274,0.0
19246,18.0,-2.0,7.0,3.0,3.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.8658334588164432,0.09351001355217589,0.040656527631380814,0.8698599186624492,0.08540442837776775,0.0447356529597831,2.0
19247,-21.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.41025641025641024,0.2948717948717948,0.2948717948717948,0.41002004008016035,0.28577154308617236,0.30420841683366734,2.0
19248,-2.0,-4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.4452054794520548,0.2671232876712329,0.28767123287671237,0.4697535474234503,0.2763256161314414,0.25392083644510827,0.0
19249,11.0,28.0,7.0,9.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.18007503126302626,0.236348478532722,0.5835764902042518,0.1974042256129703,0.216551979598524,0.5860437947885057,1.0
19250,10.0,-10.0,5.0,3.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.7073247406475951,0.1881483810122603,0.10452687834014461,0.6851794176816693,0.2133399550508834,0.10148062726744725,2.0
19251,-16.0,-10.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.4903728275762602,0.2754741472560756,0.23415302516766426,1.0
19252,-10.0,-7.0,2.0,5.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.4811372334609076,0.2843083652268999,0.23455440131219243,2.0
19253,18.0,11.0,7.0,7.0,2.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.7194244604316546,0.18705035971223022,0.09352517985611511,0.7161482243196592,0.18763083477175072,0.09622094090859011,2.0
19254,-6.0,-11.0,3.0,2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.43785365853658537,0.28526829268292686,0.27687804878048783,0.4283464566929133,0.2944881889763779,0.27716535433070866,1.0
19255,-5.0,9.0,3.0,5.0,1.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0.3344262295081967,0.2754098360655738,0.39016393442622954,0.32892698543839716,0.2884436641536714,0.3826293504079314,2.0
